experiment,d,kappa,lambda2,theta_deg,method,trial,seed,run_seed,init_seed,eta,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,rotation_scheme,hisd_eta_selected,hisd_pilot_n,hisd_pilot_success_count,hisd_eta_selection_rule,converged,iterations,g_norm,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,13,13142,13142,1000055,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,654,0.0009933357359841466,45780,0.0009933357359841466,1,True,True,-2.0,0.021730810403823853
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,14,14142,14142,1000056,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1165,0.0009968765079975128,81550,0.0009968765079975128,1,True,True,-1.999999761581421,0.022970926016569138
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,15,15142,15142,1000057,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,777,0.0009931072127074003,54390,0.0009931072127074003,1,True,True,-2.0,0.022680731490254402
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,16,16142,16142,1000058,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,761,0.000999466865323484,53270,0.000999466865323484,1,True,True,-2.0,0.022312041372060776
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,17,17142,17142,1000059,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1470,0.0009849496418610215,102900,0.0009849496418610215,1,True,True,-1.9999998807907104,0.021532423794269562
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,18,18142,18142,1000060,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,598,0.0009962895419448614,41860,0.0009962895419448614,1,True,True,-2.0,0.022388692945241928
rotated_quartic,10,100,0.02,30.0,DF-ADAM-H,19,19142,19142,1000061,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1477,0.0009986842051148415,103390,0.0009986842051148415,1,True,True,-1.9999998807907104,0.022926881909370422
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,0,142,142,1000042,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1771,0.000999021576717496,123970,0.000999021576717496,1,True,True,-2.0,0.023733649402856827
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,1,1142,1142,1000043,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1497,0.0009988085366785526,104790,0.0009988085366785526,1,True,True,-2.0,0.025053750723600388
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,2,2142,2142,1000044,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1123,0.0009935079142451286,78610,0.0009935079142451286,1,True,True,-2.0,0.022338422015309334
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,3,3142,3142,1000045,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1279,0.0009987804805859923,89530,0.0009987804805859923,1,True,True,-2.0,0.022356227040290833
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,4,4142,4142,1000046,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1462,0.000997333787381649,102340,0.000997333787381649,1,True,True,-2.0,0.023830650374293327
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,5,5142,5142,1000047,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2218,0.0009988427627831697,155260,0.0009988427627831697,1,True,True,-2.0,0.02509837970137596
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,6,6142,6142,1000048,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1010,0.000998790143057704,70700,0.000998790143057704,1,True,True,-2.0,0.024411994963884354
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,7,7142,7142,1000049,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1073,0.0009979417081922293,75110,0.0009979417081922293,1,True,True,-2.0,0.0239347405731678
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,8,8142,8142,1000050,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,909,0.0009950997773557901,63630,0.0009950997773557901,1,True,True,-2.0,0.022272519767284393
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,9,9142,9142,1000051,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1926,0.0009951837128028274,134820,0.0009951837128028274,1,True,True,-2.0,0.023856598883867264
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,10,10142,10142,1000052,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,584,0.0009949636878445745,40880,0.0009949636878445745,1,True,True,-2.0,0.022662438452243805
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,11,11142,11142,1000053,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1380,0.000998932751826942,96600,0.000998932751826942,1,True,True,-2.0,0.023413894698023796
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,12,12142,12142,1000054,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,589,0.0009998757159337401,41230,0.0009998757159337401,1,True,True,-2.0,0.025287874042987823
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,13,13142,13142,1000055,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,611,0.000999543466605246,42770,0.000999543466605246,1,True,True,-2.0,0.021715940907597542
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,14,14142,14142,1000056,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1029,0.000999840092845261,72030,0.000999840092845261,1,True,True,-2.0,0.02261107973754406
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,15,15142,15142,1000057,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,774,0.0009833715157583356,54180,0.0009833715157583356,1,True,True,-2.0,0.022062867879867554
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,16,16142,16142,1000058,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,783,0.0009965369245037436,54810,0.0009965369245037436,1,True,True,-2.0,0.02210591547191143
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,17,17142,17142,1000059,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1168,0.0009996268199756742,81760,0.0009996268199756742,1,True,True,-2.0,0.022093238309025764
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,18,18142,18142,1000060,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,595,0.0009995882865041494,41650,0.0009995882865041494,1,True,True,-2.0,0.022685427218675613
rotated_quartic,10,100,0.02,30.0,DF-ADAM-FC,19,19142,19142,1000061,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1013,0.0009978048037737608,70910,0.0009978048037737608,1,True,True,-1.9999998807907104,0.02194793149828911
rotated_quartic,10,100,0.02,30.0,DF-HiSD,0,142,142,1000042,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1026,0.0009978145826607943,71820,0.0009978145826607943,1,True,True,-2.0,0.021006274968385696
rotated_quartic,10,100,0.02,30.0,DF-HiSD,1,1142,1142,1000043,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,941,0.0009924708865582943,65870,0.0009924708865582943,1,True,True,-2.0,0.021364644169807434
rotated_quartic,10,100,0.02,30.0,DF-HiSD,2,2142,2142,1000044,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1022,0.0009999953908845782,71540,0.0009999953908845782,1,True,True,-2.0,0.021238552406430244
rotated_quartic,10,100,0.02,30.0,DF-HiSD,3,3142,3142,1000045,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1004,0.0009949385421350598,70280,0.0009949385421350598,1,True,True,-2.0,0.021091822534799576
rotated_quartic,10,100,0.02,30.0,DF-HiSD,4,4142,4142,1000046,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1026,0.0009988176170736551,71820,0.0009988176170736551,1,True,True,-2.0,0.02100229263305664
rotated_quartic,10,100,0.02,30.0,DF-HiSD,5,5142,5142,1000047,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1016,0.0009894747054204345,71120,0.0009894747054204345,1,True,True,-2.0,0.021050097420811653
rotated_quartic,10,100,0.02,30.0,DF-HiSD,6,6142,6142,1000048,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,950,0.0009970738319680095,66500,0.0009970738319680095,1,True,True,-2.0,0.02139403112232685
rotated_quartic,10,100,0.02,30.0,DF-HiSD,7,7142,7142,1000049,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,981,0.0009971808176487684,68670,0.0009971808176487684,1,True,True,-2.0,0.021185774356126785
rotated_quartic,10,100,0.02,30.0,DF-HiSD,8,8142,8142,1000050,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1021,0.0009988738456740975,71470,0.0009988738456740975,1,True,True,-2.0,0.021143276244401932
rotated_quartic,10,100,0.02,30.0,DF-HiSD,9,9142,9142,1000051,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,987,0.0009995459113270044,69090,0.0009995459113270044,1,True,True,-2.0,0.02127167209982872
rotated_quartic,10,100,0.02,30.0,DF-HiSD,10,10142,10142,1000052,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1005,0.0009984142379835248,70350,0.0009984142379835248,1,True,True,-2.0,0.02146933600306511
rotated_quartic,10,100,0.02,30.0,DF-HiSD,11,11142,11142,1000053,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,978,0.00099454156588763,68460,0.00099454156588763,1,True,True,-2.0,0.02144351415336132
rotated_quartic,10,100,0.02,30.0,DF-HiSD,12,12142,12142,1000054,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,942,0.00099925824906677,65940,0.00099925824906677,1,True,True,-2.0,0.021543612703680992
rotated_quartic,10,100,0.02,30.0,DF-HiSD,13,13142,13142,1000055,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,965,0.000993378576822579,67550,0.000993378576822579,1,True,True,-2.0,0.02131573297083378
rotated_quartic,10,100,0.02,30.0,DF-HiSD,14,14142,14142,1000056,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,989,0.0009976612636819482,69230,0.0009976612636819482,1,True,True,-2.0,0.021174225956201553
rotated_quartic,10,100,0.02,30.0,DF-HiSD,15,15142,15142,1000057,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,967,0.000997947296127677,67690,0.000997947296127677,1,True,True,-2.0,0.021338384598493576
rotated_quartic,10,100,0.02,30.0,DF-HiSD,16,16142,16142,1000058,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1023,0.0009973440319299698,71610,0.0009973440319299698,1,True,True,-2.0,0.021098356693983078
rotated_quartic,10,100,0.02,30.0,DF-HiSD,17,17142,17142,1000059,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,994,0.0009998601162806153,69580,0.0009998601162806153,1,True,True,-2.0,0.021169301122426987
rotated_quartic,10,100,0.02,30.0,DF-HiSD,18,18142,18142,1000060,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,991,0.0009997677989304066,69370,0.0009997677989304066,1,True,True,-2.0,0.021174196153879166
rotated_quartic,10,100,0.02,30.0,DF-HiSD,19,19142,19142,1000061,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,4,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,959,0.0009980251779779792,67130,0.0009980251779779792,1,True,True,-2.0,0.021176859736442566
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,0,542,542,5000042,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1749,0.0009932472603395581,122430,0.0009932472603395581,0,False,True,0.006918150000274181,4.000034332275391
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,1,1542,1542,5000043,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1875,0.0009992591803893447,131250,0.0009992591803893447,1,True,True,-2.0,0.022747889161109924
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,2,2542,2542,5000044,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1521,0.0009979626629501581,106470,0.0009979626629501581,1,True,True,-2.0,0.014036597684025764
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,3,3542,3542,5000045,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,591,0.000997136696241796,41370,0.000997136696241796,1,True,True,-1.9999998807907104,0.020901093259453773
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,4,4542,4542,5000046,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1349,0.0009972651023417711,94430,0.0009972651023417711,1,True,True,-2.0,0.017831869423389435
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,5,5542,5542,5000047,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1286,0.0009992265840992332,90020,0.0009992265840992332,1,True,True,-2.0,0.01671965792775154
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,6,6542,6542,5000048,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,721,0.0009921782184392214,50470,0.0009921782184392214,1,True,True,-2.0,0.020180396735668182
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,7,7542,7542,5000049,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1772,0.0009988516103476286,124040,0.0009988516103476286,1,True,True,-2.0,0.015751272439956665
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,8,8542,8542,5000050,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1084,0.0009900563163682818,75880,0.0009900563163682818,1,True,True,-2.0,0.01849057897925377
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,9,9542,9542,5000051,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1287,0.000995816895738244,90090,0.000995816895738244,1,True,True,-2.0,0.018290145322680473
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,10,10542,10542,5000052,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,987,0.0009909740183502436,69090,0.0009909740183502436,1,True,True,-2.0,0.0165815819054842
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,11,11542,11542,5000053,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,799,0.0009920211741700768,55930,0.0009920211741700768,1,True,True,-2.0,0.01803007163107395
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,12,12542,12542,5000054,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1480,0.0009998028399422765,103600,0.0009998028399422765,1,True,True,-2.0,0.01751423068344593
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,13,13542,13542,5000055,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1362,0.0009998487075790763,95340,0.0009998487075790763,1,True,True,-2.0,0.01573214679956436
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,14,14542,14542,5000056,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1755,0.0009968852391466498,122850,0.0009968852391466498,1,True,True,-2.0,0.014799096621572971
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,15,15542,15542,5000057,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0010780490702018142,210000,0.0010780490702018142,0,False,False,0.006757000461220741,3.99973201751709
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,16,16542,16542,5000058,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2138,0.000999215873889625,149660,0.000999215873889625,1,True,True,-2.0,0.02179320715367794
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,17,17542,17542,5000059,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1139,0.00099964439868927,79730,0.00099964439868927,1,True,True,-2.0,0.01394679956138134
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,18,18542,18542,5000060,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1211,0.0009953123517334461,84770,0.0009953123517334461,1,True,True,-2.0,0.017580173909664154
rotated_quartic,10,500,0.004,30.0,DF-ADAM-H,19,19542,19542,5000061,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1764,0.0009995478903874755,123480,0.0009995478903874755,1,True,True,-2.0,0.022403355687856674
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,0,542,542,5000042,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1702,0.0009888972854241729,119140,0.0009888972854241729,0,False,True,0.004084744490683079,4.000155448913574
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,1,1542,1542,5000043,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1879,0.0009961917530745268,131530,0.0009961917530745268,1,True,True,-2.0,0.022630292922258377
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,2,2542,2542,5000044,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1563,0.0009965822100639343,109410,0.0009965822100639343,1,True,True,-2.0,0.016888640820980072
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,3,3542,3542,5000045,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,552,0.0009971805848181248,38640,0.0009971805848181248,1,True,True,-2.0,0.01994698867201805
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,4,4542,4542,5000046,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1409,0.0009998504538089037,98630,0.0009998504538089037,1,True,True,-2.0,0.0189518965780735
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,5,5542,5542,5000047,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1085,0.0009932260727509856,75950,0.0009932260727509856,1,True,True,-2.0,0.01771187223494053
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,6,6542,6542,5000048,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,705,0.0009988497477024794,49350,0.0009988497477024794,1,True,True,-2.0,0.02037007547914982
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,7,7542,7542,5000049,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1778,0.0009995592990890145,124460,0.0009995592990890145,1,True,True,-2.0,0.015860501676797867
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,8,8542,8542,5000050,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1083,0.0009915509726852179,75810,0.0009915509726852179,1,True,True,-1.9999998807907104,0.018428368493914604
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,9,9542,9542,5000051,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1298,0.0009898563148453832,90860,0.0009898563148453832,1,True,True,-2.0,0.017803069204092026
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,10,10542,10542,5000052,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1064,0.0009939786978065968,74480,0.0009939786978065968,1,True,True,-1.9999998807907104,0.01638641580939293
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,11,11542,11542,5000053,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,799,0.0009973914129659534,55930,0.0009973914129659534,1,True,True,-2.0,0.018306460231542587
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,12,12542,12542,5000054,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1347,0.0009928257204592228,94290,0.0009928257204592228,1,True,True,-2.0,0.01836942881345749
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,13,13542,13542,5000055,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1309,0.000991340377368033,91630,0.000991340377368033,1,True,True,-2.0,0.015970243141055107
